updatetime,vehiclecount,totalspaces,garagecode,streamtime
01:49,67,65,1,16:19
01:49,512,512,2,16:19
01:49,376,1240,3,16:19
01:49,404,953,4,16:19
01:49,273,130,5,16:19
01:49,205,400,6,16:19
01:49,49,210,7,16:19
01:49,335,700,8,16:19
31:49,68,65,1,16:19
31:49,512,512,2,16:19
31:49,325,1240,3,16:19
31:49,367,953,4,16:19
31:49,278,130,5,16:19
31:49,191,400,6,16:19
31:49,48,210,7,16:19
31:49,297,700,8,16:19
01:49,60,65,1,16:19
01:49,512,512,2,16:19
01:49,292,1240,3,16:19
01:49,329,953,4,16:19
01:49,286,130,5,16:19
01:49,174,400,6,16:19
01:49,45,210,7,16:19
01:49,267,700,8,16:19
31:49,58,65,1,16:19
31:49,512,512,2,16:19
31:49,269,1240,3,16:19
31:49,296,953,4,16:19
31:49,278,130,5,16:19
31:49,146,400,6,16:19
31:49,38,210,7,16:19
31:49,221,700,8,16:19
01:49,59,65,1,16:19
01:49,512,512,2,16:19
01:49,242,1240,3,16:19
01:49,288,953,4,16:19
01:49,250,130,5,16:19
01:49,124,400,6,16:19
01:49,39,210,7,16:19
01:49,172,700,8,16:19
31:49,59,65,1,16:19
31:49,512,512,2,16:19
31:49,228,1240,3,16:19
31:49,265,953,4,16:19
31:49,246,130,5,16:19
31:49,106,400,6,16:19
31:49,42,210,7,16:19
31:49,139,700,8,16:19
01:49,62,65,1,16:19
01:49,512,512,2,16:19
01:49,224,1240,3,16:19
01:49,230,953,4,16:19
01:49,251,130,5,16:19
01:49,92,400,6,16:19
01:49,42,210,7,16:19
01:49,107,700,8,16:19
31:49,62,65,1,16:19
31:49,512,512,2,16:19
31:49,226,1240,3,16:19
31:49,173,953,4,16:19
31:49,251,130,5,16:19
31:49,82,400,6,16:19
31:49,40,210,7,16:19
31:49,100,700,8,16:19
01:49,61,65,1,16:19
01:49,512,512,2,16:19
01:49,227,1240,3,16:19
01:49,162,953,4,16:19
01:49,253,130,5,16:19
01:49,71,400,6,16:19
01:49,41,210,7,16:19
01:49,71,700,8,16:19
31:49,63,65,1,16:19
31:49,512,512,2,16:19
31:49,230,1240,3,16:19
31:49,163,953,4,16:19
31:49,255,130,5,16:19
31:49,64,400,6,16:19
31:49,36,210,7,16:19
31:49,59,700,8,16:19
01:49,67,65,1,16:19
01:49,512,512,2,16:19
01:49,226,1240,3,16:19
01:49,188,953,4,16:19
01:49,260,130,5,16:19
01:49,58,400,6,16:19
01:49,35,210,7,16:19
01:49,53,700,8,16:19
31:49,67,65,1,16:19
31:49,512,512,2,16:19
31:49,217,1240,3,16:19
31:49,138,953,4,16:19
31:49,263,130,5,16:19
31:49,52,400,6,16:19
31:49,32,210,7,16:19
31:49,49,700,8,16:19
01:49,66,65,1,16:19
01:49,512,512,2,16:19
01:49,213,1240,3,16:19
01:49,124,953,4,16:19
01:49,262,130,5,16:19
01:49,47,400,6,16:19
01:49,30,210,7,16:19
01:49,48,700,8,16:19
31:49,69,65,1,16:19
31:49,512,512,2,16:19
31:49,212,1240,3,16:19
31:49,120,953,4,16:19
31:49,256,130,5,16:19
31:49,43,400,6,16:19
31:49,29,210,7,16:19
31:49,46,700,8,16:19
01:49,69,65,1,16:19
01:49,512,512,2,16:19
01:49,214,1240,3,16:19
01:49,119,953,4,16:19
01:49,257,130,5,16:19
01:49,41,400,6,16:19
01:49,29,210,7,16:19
01:49,46,700,8,16:19
31:49,70,65,1,16:19
31:49,512,512,2,16:19
31:49,209,1240,3,16:19
31:49,115,953,4,16:19
31:49,251,130,5,16:19
31:49,37,400,6,16:19
31:49,29,210,7,16:19
31:49,44,700,8,16:19
01:49,71,65,1,16:19
01:49,512,512,2,16:19
01:49,207,1240,3,16:19
01:49,68,953,4,16:19
01:49,239,130,5,16:19
01:49,35,400,6,16:19
01:49,28,210,7,16:19
01:49,41,700,8,16:19
31:49,71,65,1,16:19
31:49,512,512,2,16:19
31:49,207,1240,3,16:19
31:49,44,953,4,16:19
31:49,234,130,5,16:19
31:49,35,400,6,16:19
31:49,27,210,7,16:19
31:49,39,700,8,16:19
01:49,71,65,1,16:19
01:49,512,512,2,16:19
01:49,208,1240,3,16:19
01:49,26,953,4,16:19
01:49,229,130,5,16:19
01:49,35,400,6,16:19
01:49,27,210,7,16:19
01:49,38,700,8,16:19
31:49,71,65,1,16:19
31:49,512,512,2,16:19
31:49,209,1240,3,16:19
31:49,26,953,4,16:19
31:49,231,130,5,16:19
31:49,35,400,6,16:19
31:49,27,210,7,16:19
31:49,38,700,8,16:19
01:49,71,65,1,16:19
01:49,512,512,2,16:19
01:49,209,1240,3,16:19
01:49,28,953,4,16:19
01:49,230,130,5,16:19
01:49,35,400,6,16:19
01:49,27,210,7,16:19
01:49,38,700,8,16:19
31:49,71,65,1,16:19
31:49,512,512,2,16:19
31:49,209,1240,3,16:19
31:49,28,953,4,16:19
31:49,230,130,5,16:19
31:49,35,400,6,16:19
31:49,27,210,7,16:19
31:49,38,700,8,16:19
01:49,71,65,1,16:19
01:49,512,512,2,16:19
01:49,211,1240,3,16:19
01:49,28,953,4,16:19
01:49,230,130,5,16:19
01:49,35,400,6,16:19
01:49,27,210,7,16:19
01:49,40,700,8,16:19
31:49,71,65,1,16:19
31:49,512,512,2,16:19
31:49,211,1240,3,16:19
31:49,28,953,4,16:19
31:49,231,130,5,16:19
31:49,35,400,6,16:19
31:49,27,210,7,16:19
31:49,40,700,8,16:19
01:49,71,65,1,16:19
01:49,512,512,2,16:19
01:49,211,1240,3,16:19
01:49,28,953,4,16:19
01:49,231,130,5,16:19
01:49,35,400,6,16:19
01:49,27,210,7,16:19
01:49,40,700,8,16:19
31:49,72,65,1,16:19
31:49,512,512,2,16:19
31:49,211,1240,3,16:19
31:49,28,953,4,16:19
31:49,229,130,5,16:19
31:49,35,400,6,16:19
31:49,27,210,7,16:19
31:49,40,700,8,16:19
01:49,72,65,1,16:19
01:49,512,512,2,16:19
01:49,212,1240,3,16:19
01:49,28,953,4,16:19
01:49,230,130,5,16:19
01:49,35,400,6,16:19
01:49,27,210,7,16:19
01:49,41,700,8,16:19
31:49,72,65,1,16:19
31:49,512,512,2,16:19
31:49,212,1240,3,16:19
31:49,28,953,4,16:19
31:49,228,130,5,16:19
31:49,35,400,6,16:19
31:49,27,210,7,16:19
31:49,41,700,8,16:19
01:49,71,65,1,16:19
01:49,512,512,2,16:19
01:49,217,1240,3,16:19
01:49,30,953,4,16:19
01:49,228,130,5,16:19
01:49,38,400,6,16:19
01:49,27,210,7,16:19
01:49,41,700,8,16:19
31:49,71,65,1,16:19
31:49,512,512,2,16:19
31:49,224,1240,3,16:19
31:49,28,953,4,16:19
31:49,230,130,5,16:19
31:49,37,400,6,16:19
31:49,27,210,7,16:19
31:49,40,700,8,16:19
01:49,69,65,1,16:19
01:49,512,512,2,16:19
01:49,240,1240,3,16:19
01:49,33,953,4,16:19
01:49,229,130,5,16:19
01:49,37,400,6,16:19
01:49,30,210,7,16:19
01:49,40,700,8,16:19
31:49,70,65,1,16:19
31:49,512,512,2,16:19
31:49,253,1240,3,16:19
31:49,38,953,4,16:19
31:49,230,130,5,16:19
31:49,41,400,6,16:19
31:49,33,210,7,16:19
31:49,52,700,8,16:19
01:49,73,65,1,16:19
01:49,512,512,2,16:19
01:49,290,1240,3,16:19
01:49,52,953,4,16:19
01:49,232,130,5,16:19
01:49,48,400,6,16:19
01:49,40,210,7,16:19
01:49,68,700,8,16:19
31:49,77,65,1,16:19
31:49,512,512,2,16:19
31:49,335,1240,3,16:19
31:49,67,953,4,16:19
31:49,230,130,5,16:19
31:49,58,400,6,16:19
31:49,44,210,7,16:19
31:49,90,700,8,16:19
01:49,73,65,1,16:19
01:49,512,512,2,16:19
01:49,362,1240,3,16:19
01:49,81,953,4,16:19
01:49,235,130,5,16:19
01:49,53,400,6,16:19
01:49,45,210,7,16:19
01:49,110,700,8,16:19
31:49,63,65,1,16:19
31:49,512,512,2,16:19
31:49,382,1240,3,16:19
31:49,93,953,4,16:19
31:49,241,130,5,16:19
31:49,66,400,6,16:19
31:49,47,210,7,16:19
31:49,132,700,8,16:19
01:49,65,65,1,16:19
01:49,512,512,2,16:19
01:49,388,1240,3,16:19
01:49,141,953,4,16:19
01:49,256,130,5,16:19
01:49,90,400,6,16:19
01:49,45,210,7,16:19
01:49,166,700,8,16:19
31:49,68,65,1,16:19
31:49,512,512,2,16:19
31:49,386,1240,3,16:19
31:49,211,953,4,16:19
31:49,267,130,5,16:19
31:49,123,400,6,16:19
31:49,50,210,7,16:19
31:49,217,700,8,16:19
01:49,68,65,1,16:19
01:49,512,512,2,16:19
01:49,403,1240,3,16:19
01:49,284,953,4,16:19
01:49,288,130,5,16:19
01:49,154,400,6,16:19
01:49,54,210,7,16:19
01:49,283,700,8,16:19
31:49,73,65,1,16:19
31:49,512,512,2,16:19
31:49,406,1240,3,16:19
31:49,322,953,4,16:19
31:49,299,130,5,16:19
31:49,184,400,6,16:19
31:49,51,210,7,16:19
31:49,326,700,8,16:19
01:49,72,65,1,16:19
01:49,512,512,2,16:19
01:49,423,1240,3,16:19
01:49,345,953,4,16:19
01:49,309,130,5,16:19
01:49,199,400,6,16:19
01:49,49,210,7,16:19
01:49,365,700,8,16:19
31:49,72,65,1,16:19
31:49,512,512,2,16:19
31:49,431,1240,3,16:19
31:49,398,953,4,16:19
31:49,320,130,5,16:19
31:49,216,400,6,16:19
31:49,49,210,7,16:19
31:49,380,700,8,16:19
01:49,69,65,1,16:19
01:49,512,512,2,16:19
01:49,436,1240,3,16:19
01:49,430,953,4,16:19
01:49,335,130,5,16:19
01:49,225,400,6,16:19
01:49,47,210,7,16:19
01:49,402,700,8,16:19
31:49,67,65,1,16:19
31:49,512,512,2,16:19
31:49,428,1240,3,16:19
31:49,432,953,4,16:19
31:49,334,130,5,16:19
31:49,236,400,6,16:19
31:49,43,210,7,16:19
31:49,391,700,8,16:19
01:49,65,65,1,16:19
01:49,512,512,2,16:19
01:49,416,1240,3,16:19
01:49,430,953,4,16:19
01:49,325,130,5,16:19
01:49,230,400,6,16:19
01:49,42,210,7,16:19
01:49,382,700,8,16:19
31:49,67,65,1,16:19
31:49,512,512,2,16:19
31:49,405,1240,3,16:19
31:49,418,953,4,16:19
31:49,325,130,5,16:19
31:49,219,400,6,16:19
31:49,47,210,7,16:19
31:49,376,700,8,16:19
01:49,67,65,1,16:19
01:49,512,512,2,16:19
01:49,385,1240,3,16:19
01:49,415,953,4,16:19
01:49,326,130,5,16:19
01:49,202,400,6,16:19
01:49,42,210,7,16:19
01:49,341,700,8,16:19
31:49,65,65,1,16:19
31:49,512,512,2,16:19
31:49,356,1240,3,16:19
31:49,394,953,4,16:19
31:49,335,130,5,16:19
31:49,187,400,6,16:19
31:49,42,210,7,16:19
31:49,334,700,8,16:19
01:49,62,65,1,16:19
01:49,512,512,2,16:19
01:49,340,1240,3,16:19
01:49,375,953,4,16:19
01:49,337,130,5,16:19
01:49,176,400,6,16:19
01:49,42,210,7,16:19
01:49,313,700,8,16:19
31:49,56,65,1,16:19
31:49,512,512,2,16:19
31:49,304,1240,3,16:19
31:49,361,953,4,16:19
31:49,334,130,5,16:19
31:49,139,400,6,16:19
31:49,37,210,7,16:19
31:49,297,700,8,16:19
01:49,55,65,1,16:19
01:49,512,512,2,16:19
01:49,298,1240,3,16:19
01:49,320,953,4,16:19
01:49,337,130,5,16:19
01:49,138,400,6,16:19
01:49,37,210,7,16:19
01:49,270,700,8,16:19
31:49,56,65,1,16:19
31:49,512,512,2,16:19
31:49,287,1240,3,16:19
31:49,285,953,4,16:19
31:49,326,130,5,16:19
31:49,127,400,6,16:19
31:49,35,210,7,16:19
31:49,224,700,8,16:19
01:49,54,65,1,16:19
01:49,512,512,2,16:19
01:49,273,1240,3,16:19
01:49,275,953,4,16:19
01:49,321,130,5,16:19
01:49,113,400,6,16:19
01:49,36,210,7,16:19
01:49,190,700,8,16:19
31:49,55,65,1,16:19
31:49,512,512,2,16:19
31:49,250,1240,3,16:19
31:49,270,953,4,16:19
31:49,323,130,5,16:19
31:49,103,400,6,16:19
31:49,36,210,7,16:19
31:49,158,700,8,16:19
01:49,57,65,1,16:19
01:49,512,512,2,16:19
01:49,250,1240,3,16:19
01:49,209,953,4,16:19
01:49,320,130,5,16:19
01:49,95,400,6,16:19
01:49,37,210,7,16:19
01:49,138,700,8,16:19
31:49,61,65,1,16:19
31:49,512,512,2,16:19
31:49,245,1240,3,16:19
31:49,170,953,4,16:19
31:49,329,130,5,16:19
31:49,83,400,6,16:19
31:49,35,210,7,16:19
31:49,107,700,8,16:19
01:49,62,65,1,16:19
01:49,512,512,2,16:19
01:49,248,1240,3,16:19
01:49,159,953,4,16:19
01:49,326,130,5,16:19
01:49,54,400,6,16:19
01:49,33,210,7,16:19
01:49,92,700,8,16:19
31:49,66,65,1,16:19
31:49,512,512,2,16:19
31:49,250,1240,3,16:19
31:49,158,953,4,16:19
31:49,321,130,5,16:19
31:49,43,400,6,16:19
31:49,33,210,7,16:19
31:49,71,700,8,16:19
01:49,64,65,1,16:19
01:49,512,512,2,16:19
01:49,248,1240,3,16:19
01:49,178,953,4,16:19
01:49,319,130,5,16:19
01:49,43,400,6,16:19
01:49,32,210,7,16:19
01:49,58,700,8,16:19
31:49,63,65,1,16:19
31:49,512,512,2,16:19
31:49,251,1240,3,16:19
31:49,155,953,4,16:19
31:49,321,130,5,16:19
31:49,39,400,6,16:19
31:49,32,210,7,16:19
31:49,55,700,8,16:19
01:49,68,65,1,16:19
01:49,512,512,2,16:19
01:49,243,1240,3,16:19
01:49,145,953,4,16:19
01:49,322,130,5,16:19
01:49,36,400,6,16:19
01:49,30,210,7,16:19
01:49,53,700,8,16:19
31:49,73,65,1,16:19
31:49,512,512,2,16:19
31:49,242,1240,3,16:19
31:49,143,953,4,16:19
31:49,333,130,5,16:19
31:49,32,400,6,16:19
31:49,29,210,7,16:19
31:49,56,700,8,16:19
01:49,73,65,1,16:19
01:49,512,512,2,16:19
01:49,242,1240,3,16:19
01:49,132,953,4,16:19
01:49,341,130,5,16:19
01:49,29,400,6,16:19
01:49,29,210,7,16:19
01:49,55,700,8,16:19
31:49,75,65,1,16:19
31:49,512,512,2,16:19
31:49,244,1240,3,16:19
31:49,126,953,4,16:19
31:49,337,130,5,16:19
31:49,27,400,6,16:19
31:49,28,210,7,16:19
31:49,53,700,8,16:19
01:49,75,65,1,16:19
01:49,512,512,2,16:19
01:49,243,1240,3,16:19
01:49,67,953,4,16:19
01:49,330,130,5,16:19
01:49,27,400,6,16:19
01:49,28,210,7,16:19
01:49,50,700,8,16:19
31:49,78,65,1,16:19
31:49,512,512,2,16:19
31:49,244,1240,3,16:19
31:49,46,953,4,16:19
31:49,324,130,5,16:19
31:49,26,400,6,16:19
31:49,28,210,7,16:19
31:49,49,700,8,16:19
01:49,77,65,1,16:19
01:49,512,512,2,16:19
01:49,244,1240,3,16:19
01:49,46,953,4,16:19
01:49,324,130,5,16:19
01:49,25,400,6,16:19
01:49,28,210,7,16:19
01:49,48,700,8,16:19
31:49,78,65,1,16:19
31:49,512,512,2,16:19
31:49,243,1240,3,16:19
31:49,46,953,4,16:19
31:49,319,130,5,16:19
31:49,25,400,6,16:19
31:49,28,210,7,16:19
31:49,49,700,8,16:19
01:49,80,65,1,16:19
01:49,512,512,2,16:19
01:49,243,1240,3,16:19
01:49,46,953,4,16:19
01:49,317,130,5,16:19
01:49,24,400,6,16:19
01:49,28,210,7,16:19
01:49,49,700,8,16:19
31:49,80,65,1,16:19
31:49,512,512,2,16:19
31:49,242,1240,3,16:19
31:49,46,953,4,16:19
31:49,314,130,5,16:19
31:49,24,400,6,16:19
31:49,28,210,7,16:19
31:49,49,700,8,16:19
01:49,82,65,1,16:19
01:49,512,512,2,16:19
01:49,242,1240,3,16:19
01:49,46,953,4,16:19
01:49,314,130,5,16:19
01:49,24,400,6,16:19
01:49,28,210,7,16:19
01:49,50,700,8,16:19
31:49,82,65,1,16:19
31:49,512,512,2,16:19
31:49,242,1240,3,16:19
31:49,45,953,4,16:19
31:49,310,130,5,16:19
31:49,24,400,6,16:19
31:49,27,210,7,16:19
31:49,50,700,8,16:19
01:49,82,65,1,16:19
01:49,512,512,2,16:19
01:49,242,1240,3,16:19
01:49,46,953,4,16:19
01:49,307,130,5,16:19
01:49,24,400,6,16:19
01:49,27,210,7,16:19
01:49,50,700,8,16:19
31:49,82,65,1,16:19
31:49,512,512,2,16:19
31:49,242,1240,3,16:19
31:49,46,953,4,16:19
31:49,306,130,5,16:19
31:49,24,400,6,16:19
31:49,27,210,7,16:19
31:49,49,700,8,16:19
01:49,82,65,1,16:19
01:49,512,512,2,16:19
01:49,242,1240,3,16:19
01:49,46,953,4,16:19
01:49,299,130,5,16:19
01:49,24,400,6,16:19
01:49,27,210,7,16:19
01:49,49,700,8,16:19
31:49,82,65,1,16:19
31:49,512,512,2,16:19
31:49,244,1240,3,16:19
31:49,21,953,4,16:19
31:49,297,130,5,16:19
31:49,24,400,6,16:19
31:49,27,210,7,16:19
31:49,49,700,8,16:19
01:49,82,65,1,16:19
01:49,512,512,2,16:19
01:49,244,1240,3,16:19
01:49,22,953,4,16:19
01:49,293,130,5,16:19
01:49,24,400,6,16:19
01:49,27,210,7,16:19
01:49,49,700,8,16:19
31:49,82,65,1,16:19
31:49,512,512,2,16:19
31:49,243,1240,3,16:19
31:49,22,953,4,16:19
31:49,290,130,5,16:19
31:49,24,400,6,16:19
31:49,27,210,7,16:19
31:49,49,700,8,16:19
01:49,82,65,1,16:19
01:49,512,512,2,16:19
01:49,244,1240,3,16:19
01:49,23,953,4,16:19
01:49,288,130,5,16:19
01:49,24,400,6,16:19
01:49,27,210,7,16:19
01:49,49,700,8,16:19
31:49,83,65,1,16:19
31:49,512,512,2,16:19
31:49,241,1240,3,16:19
31:49,23,953,4,16:19
31:49,284,130,5,16:19
31:49,24,400,6,16:19
31:49,28,210,7,16:19
31:49,49,700,8,16:19
01:49,83,65,1,16:19
01:49,512,512,2,16:19
01:49,246,1240,3,16:19
01:49,24,953,4,16:19
01:49,285,130,5,16:19
01:49,26,400,6,16:19
01:49,27,210,7,16:19
01:49,50,700,8,16:19
31:49,85,65,1,16:19
31:49,512,512,2,16:19
31:49,255,1240,3,16:19
31:49,24,953,4,16:19
31:49,287,130,5,16:19
31:49,28,400,6,16:19
31:49,27,210,7,16:19
31:49,51,700,8,16:19
01:49,77,65,1,16:19
01:49,512,512,2,16:19
01:49,272,1240,3,16:19
01:49,29,953,4,16:19
01:49,289,130,5,16:19
01:49,30,400,6,16:19
01:49,27,210,7,16:19
01:49,60,700,8,16:19
31:49,70,65,1,16:19
31:49,512,512,2,16:19
31:49,262,1240,3,16:19
31:49,42,953,4,16:19
31:49,287,130,5,16:19
31:49,43,400,6,16:19
31:49,27,210,7,16:19
31:49,80,700,8,16:19
01:49,67,65,1,16:19
01:49,512,512,2,16:19
01:49,263,1240,3,16:19
01:49,96,953,4,16:19
01:49,298,130,5,16:19
01:49,67,400,6,16:19
01:49,28,210,7,16:19
01:49,106,700,8,16:19
31:49,70,65,1,16:19
31:49,512,512,2,16:19
31:49,264,1240,3,16:19
31:49,171,953,4,16:19
31:49,308,130,5,16:19
31:49,98,400,6,16:19
31:49,32,210,7,16:19
31:49,174,700,8,16:19
01:49,75,65,1,16:19
01:49,512,512,2,16:19
01:49,274,1240,3,16:19
01:49,227,953,4,16:19
01:49,327,130,5,16:19
01:49,145,400,6,16:19
01:49,31,210,7,16:19
01:49,220,700,8,16:19
31:49,77,65,1,16:19
31:49,512,512,2,16:19
31:49,273,1240,3,16:19
31:49,268,953,4,16:19
31:49,331,130,5,16:19
31:49,172,400,6,16:19
31:49,34,210,7,16:19
31:49,283,700,8,16:19
01:49,78,65,1,16:19
01:49,512,512,2,16:19
01:49,302,1240,3,16:19
01:49,318,953,4,16:19
01:49,342,130,5,16:19
01:49,201,400,6,16:19
01:49,37,210,7,16:19
01:49,328,700,8,16:19
31:49,82,65,1,16:19
31:49,512,512,2,16:19
31:49,296,1240,3,16:19
31:49,366,953,4,16:19
31:49,344,130,5,16:19
31:49,202,400,6,16:19
31:49,40,210,7,16:19
31:49,373,700,8,16:19
01:49,81,65,1,16:19
01:49,512,512,2,16:19
01:49,296,1240,3,16:19
01:49,369,953,4,16:19
01:49,352,130,5,16:19
01:49,198,400,6,16:19
01:49,42,210,7,16:19
01:49,377,700,8,16:19
31:49,84,65,1,16:19
31:49,512,512,2,16:19
31:49,304,1240,3,16:19
31:49,391,953,4,16:19
31:49,345,130,5,16:19
31:49,209,400,6,16:19
31:49,41,210,7,16:19
31:49,358,700,8,16:19
01:49,80,65,1,16:19
01:49,512,512,2,16:19
01:49,297,1240,3,16:19
01:49,346,953,4,16:19
01:49,343,130,5,16:19
01:49,202,400,6,16:19
01:49,39,210,7,16:19
01:49,342,700,8,16:19
31:49,80,65,1,16:19
31:49,512,512,2,16:19
31:49,297,1240,3,16:19
31:49,329,953,4,16:19
31:49,347,130,5,16:19
31:49,174,400,6,16:19
31:49,42,210,7,16:19
31:49,310,700,8,16:19
01:49,80,65,1,16:19
01:49,512,512,2,16:19
01:49,272,1240,3,16:19
01:49,306,953,4,16:19
01:49,352,130,5,16:19
01:49,156,400,6,16:19
01:49,43,210,7,16:19
01:49,272,700,8,16:19
31:49,83,65,1,16:19
31:49,512,512,2,16:19
31:49,249,1240,3,16:19
31:49,262,953,4,16:19
31:49,334,130,5,16:19
31:49,132,400,6,16:19
31:49,43,210,7,16:19
31:49,216,700,8,16:19
01:49,85,65,1,16:19
01:49,512,512,2,16:19
01:49,245,1240,3,16:19
01:49,239,953,4,16:19
01:49,339,130,5,16:19
01:49,109,400,6,16:19
01:49,41,210,7,16:19
01:49,176,700,8,16:19
31:49,91,65,1,16:19
31:49,512,512,2,16:19
31:49,234,1240,3,16:19
31:49,194,953,4,16:19
31:49,337,130,5,16:19
31:49,91,400,6,16:19
31:49,39,210,7,16:19
31:49,131,700,8,16:19
01:49,93,65,1,16:19
01:49,512,512,2,16:19
01:49,222,1240,3,16:19
01:49,155,953,4,16:19
01:49,335,130,5,16:19
01:49,77,400,6,16:19
01:49,37,210,7,16:19
01:49,99,700,8,16:19
31:49,93,65,1,16:19
31:49,512,512,2,16:19
31:49,216,1240,3,16:19
31:49,85,953,4,16:19
31:49,327,130,5,16:19
31:49,68,400,6,16:19
31:49,36,210,7,16:19
31:49,80,700,8,16:19
01:49,89,65,1,16:19
01:49,512,512,2,16:19
01:49,211,1240,3,16:19
01:49,76,953,4,16:19
01:49,320,130,5,16:19
01:49,64,400,6,16:19
01:49,36,210,7,16:19
01:49,71,700,8,16:19
31:49,92,65,1,16:19
31:49,512,512,2,16:19
31:49,214,1240,3,16:19
31:49,62,953,4,16:19
31:49,321,130,5,16:19
31:49,60,400,6,16:19
31:49,35,210,7,16:19
31:49,60,700,8,16:19
01:49,95,65,1,16:19
01:49,512,512,2,16:19
01:49,216,1240,3,16:19
01:49,69,953,4,16:19
01:49,318,130,5,16:19
01:49,55,400,6,16:19
01:49,35,210,7,16:19
01:49,49,700,8,16:19
31:49,98,65,1,16:19
31:49,512,512,2,16:19
31:49,230,1240,3,16:19
31:49,71,953,4,16:19
31:49,323,130,5,16:19
31:49,54,400,6,16:19
31:49,37,210,7,16:19
31:49,48,700,8,16:19
01:49,98,65,1,16:19
01:49,512,512,2,16:19
01:49,240,1240,3,16:19
01:49,71,953,4,16:19
01:49,330,130,5,16:19
01:49,57,400,6,16:19
01:49,39,210,7,16:19
01:49,44,700,8,16:19
31:49,97,65,1,16:19
31:49,512,512,2,16:19
31:49,247,1240,3,16:19
31:49,79,953,4,16:19
31:49,332,130,5,16:19
31:49,52,400,6,16:19
31:49,42,210,7,16:19
31:49,45,700,8,16:19
01:49,96,65,1,16:19
01:49,512,512,2,16:19
01:49,254,1240,3,16:19
01:49,95,953,4,16:19
01:49,334,130,5,16:19
01:49,48,400,6,16:19
01:49,41,210,7,16:19
01:49,43,700,8,16:19
31:49,97,65,1,16:19
31:49,512,512,2,16:19
31:49,253,1240,3,16:19
31:49,86,953,4,16:19
31:49,335,130,5,16:19
31:49,43,400,6,16:19
31:49,41,210,7,16:19
31:49,40,700,8,16:19
01:49,98,65,1,16:19
01:49,512,512,2,16:19
01:49,250,1240,3,16:19
01:49,88,953,4,16:19
01:49,340,130,5,16:19
01:49,41,400,6,16:19
01:49,37,210,7,16:19
01:49,40,700,8,16:19
31:49,95,65,1,16:19
31:49,512,512,2,16:19
31:49,238,1240,3,16:19
31:49,87,953,4,16:19
31:49,345,130,5,16:19
31:49,39,400,6,16:19
31:49,38,210,7,16:19
31:49,38,700,8,16:19
01:49,93,65,1,16:19
01:49,512,512,2,16:19
01:49,239,1240,3,16:19
01:49,81,953,4,16:19
01:49,358,130,5,16:19
01:49,35,400,6,16:19
01:49,38,210,7,16:19
01:49,39,700,8,16:19
31:49,97,65,1,16:19
31:49,512,512,2,16:19
31:49,247,1240,3,16:19
31:49,76,953,4,16:19
31:49,356,130,5,16:19
31:49,35,400,6,16:19
31:49,37,210,7,16:19
31:49,39,700,8,16:19
01:49,97,65,1,16:19
01:49,512,512,2,16:19
01:49,245,1240,3,16:19
01:49,38,953,4,16:19
01:49,365,130,5,16:19
01:49,35,400,6,16:19
01:49,33,210,7,16:19
01:49,38,700,8,16:19
31:49,96,65,1,16:19
31:49,512,512,2,16:19
31:49,245,1240,3,16:19
31:49,26,953,4,16:19
31:49,360,130,5,16:19
31:49,36,400,6,16:19
31:49,32,210,7,16:19
31:49,38,700,8,16:19
01:49,97,65,1,16:19
01:49,512,512,2,16:19
01:49,248,1240,3,16:19
01:49,19,953,4,16:19
01:49,359,130,5,16:19
01:49,35,400,6,16:19
01:49,32,210,7,16:19
01:49,39,700,8,16:19
31:49,94,65,1,16:19
31:49,512,512,2,16:19
31:49,249,1240,3,16:19
31:49,18,953,4,16:19
31:49,356,130,5,16:19
31:49,35,400,6,16:19
31:49,32,210,7,16:19
31:49,39,700,8,16:19
01:49,94,65,1,16:19
01:49,512,512,2,16:19
01:49,249,1240,3,16:19
01:49,19,953,4,16:19
01:49,349,130,5,16:19
01:49,35,400,6,16:19
01:49,32,210,7,16:19
01:49,39,700,8,16:19
31:49,94,65,1,16:19
31:49,512,512,2,16:19
31:49,249,1240,3,16:19
31:49,19,953,4,16:19
31:49,346,130,5,16:19
31:49,35,400,6,16:19
31:49,32,210,7,16:19
31:49,39,700,8,16:19
01:49,94,65,1,16:19
01:49,512,512,2,16:19
01:49,249,1240,3,16:19
01:49,19,953,4,16:19
01:49,343,130,5,16:19
01:49,35,400,6,16:19
01:49,32,210,7,16:19
01:49,39,700,8,16:19
31:49,94,65,1,16:19
31:49,512,512,2,16:19
31:49,248,1240,3,16:19
31:49,19,953,4,16:19
31:49,344,130,5,16:19
31:49,35,400,6,16:19
31:49,32,210,7,16:19
31:49,39,700,8,16:19
01:49,94,65,1,16:19
01:49,512,512,2,16:19
01:49,248,1240,3,16:19
01:49,19,953,4,16:19
01:49,340,130,5,16:19
01:49,35,400,6,16:19
01:49,31,210,7,16:19
01:49,38,700,8,16:19
31:49,95,65,1,16:19
31:49,512,512,2,16:19
31:49,249,1240,3,16:19
31:49,19,953,4,16:19
31:49,337,130,5,16:19
31:49,35,400,6,16:19
31:49,31,210,7,16:19
31:49,37,700,8,16:19
01:49,94,65,1,16:19
01:49,512,512,2,16:19
01:49,250,1240,3,16:19
01:49,19,953,4,16:19
01:49,332,130,5,16:19
01:49,35,400,6,16:19
01:49,30,210,7,16:19
01:49,37,700,8,16:19
31:49,94,65,1,16:19
31:49,512,512,2,16:19
31:49,250,1240,3,16:19
31:49,18,953,4,16:19
31:49,327,130,5,16:19
